Date,5,3,2,1,0,total,위험자산비중,rebal
2023-07-28,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-08-03,0.00%,35.06%,13.90%,30.02%,21.02%,100.00%,0.00%,False
2023-08-04,0.00%,35.25%,13.88%,29.92%,20.96%,100.00%,0.00%,False
2023-08-07,0.00%,35.10%,13.84%,30.04%,21.02%,100.00%,0.00%,False
2023-08-08,0.00%,35.12%,13.86%,30.02%,21.00%,100.00%,0.00%,False
2023-08-09,0.00%,35.19%,13.84%,30.00%,20.98%,100.00%,0.00%,False
2023-08-10,0.00%,35.06%,13.83%,30.07%,21.04%,100.00%,0.00%,False
2023-08-11,0.00%,35.11%,13.78%,30.08%,21.04%,100.00%,0.00%,False
2023-08-14,0.00%,34.98%,13.78%,30.14%,21.09%,100.00%,0.00%,False
2023-08-16,0.00%,34.97%,13.73%,30.19%,21.11%,100.00%,0.00%,False
2023-08-17,0.00%,34.88%,13.67%,30.27%,21.18%,100.00%,0.00%,False
2023-08-18,0.00%,34.66%,13.62%,30.44%,21.28%,100.00%,0.00%,False
2023-08-21,0.00%,34.71%,13.61%,30.41%,21.28%,100.00%,0.00%,False
2023-08-22,0.00%,34.88%,13.65%,30.29%,21.19%,100.00%,0.00%,False
2023-08-23,0.00%,34.93%,13.64%,30.27%,21.17%,100.00%,0.00%,False
2023-08-24,0.00%,35.11%,13.75%,30.10%,21.04%,100.00%,0.00%,False
2023-08-25,0.00%,34.65%,13.62%,30.44%,21.29%,100.00%,0.00%,False
2023-08-28,0.00%,34.81%,13.68%,30.32%,21.19%,100.00%,0.00%,False
2023-08-29,0.00%,34.92%,13.72%,30.24%,21.13%,100.00%,0.00%,False
2023-08-30,0.00%,35.16%,13.81%,30.04%,20.99%,100.00%,0.00%,False
2023-08-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-09-01,0.00%,35.09%,13.95%,29.98%,20.98%,100.00%,0.00%,False
2023-09-04,0.00%,35.13%,14.06%,29.89%,20.92%,100.00%,0.00%,False
2023-09-05,0.00%,35.25%,13.92%,29.89%,20.94%,100.00%,0.00%,False
2023-09-06,0.00%,35.22%,13.89%,29.93%,20.96%,100.00%,0.00%,False
2023-09-07,0.00%,35.12%,13.83%,30.02%,21.04%,100.00%,0.00%,False
2023-09-08,0.00%,35.08%,13.84%,30.04%,21.03%,100.00%,0.00%,False
2023-09-11,0.00%,35.12%,13.86%,29.99%,21.02%,100.00%,0.00%,False
2023-09-12,0.00%,35.12%,13.89%,29.99%,21.00%,100.00%,0.00%,False
2023-09-13,0.00%,35.02%,13.84%,30.07%,21.07%,100.00%,0.00%,False
2023-09-14,0.00%,35.21%,13.86%,29.96%,20.98%,100.00%,0.00%,False
2023-09-15,0.00%,35.37%,13.90%,29.83%,20.89%,100.00%,0.00%,False
2023-09-18,0.00%,35.06%,13.83%,30.06%,21.05%,100.00%,0.00%,False
2023-09-19,0.00%,35.01%,13.81%,30.09%,21.08%,100.00%,0.00%,False
2023-09-20,0.00%,35.03%,13.80%,30.09%,21.08%,100.00%,0.00%,False
2023-09-21,0.00%,34.78%,13.72%,30.29%,21.21%,100.00%,0.00%,False
2023-09-22,0.00%,34.66%,13.61%,30.42%,21.30%,100.00%,0.00%,False
2023-09-25,0.00%,34.62%,13.60%,30.47%,21.32%,100.00%,0.00%,False
2023-09-26,0.00%,34.58%,13.56%,30.51%,21.35%,100.00%,0.00%,False
2023-09-27,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-10-04,0.00%,34.89%,13.81%,30.15%,21.15%,100.00%,0.00%,False
2023-10-05,0.00%,34.98%,13.92%,30.05%,21.06%,100.00%,0.00%,False
2023-10-06,0.00%,34.95%,13.90%,30.08%,21.07%,100.00%,0.00%,False
2023-10-10,0.00%,35.19%,14.06%,29.84%,20.90%,100.00%,0.00%,False
2023-10-11,0.00%,35.29%,14.10%,29.77%,20.84%,100.00%,0.00%,False
2023-10-12,0.00%,35.47%,14.14%,29.66%,20.74%,100.00%,0.00%,False
2023-10-13,0.00%,35.44%,14.04%,29.73%,20.79%,100.00%,0.00%,False
2023-10-16,0.00%,35.30%,14.04%,29.81%,20.85%,100.00%,0.00%,False
2023-10-17,0.00%,35.48%,14.06%,29.69%,20.77%,100.00%,0.00%,False
2023-10-18,0.00%,35.42%,14.08%,29.71%,20.79%,100.00%,0.00%,False
2023-10-19,0.00%,35.21%,13.97%,29.89%,20.92%,100.00%,0.00%,False
2023-10-20,0.00%,34.91%,13.91%,30.11%,21.07%,100.00%,0.00%,False
2023-10-23,0.00%,34.81%,13.87%,30.20%,21.13%,100.00%,0.00%,False
2023-10-24,0.00%,34.84%,13.85%,30.19%,21.11%,100.00%,0.00%,False
2023-10-25,0.00%,34.84%,13.86%,30.18%,21.11%,100.00%,0.00%,False
2023-10-26,0.00%,34.39%,13.77%,30.50%,21.34%,100.00%,0.00%,False
2023-10-27,0.00%,34.36%,13.76%,30.53%,21.36%,100.00%,0.00%,False
2023-10-30,0.00%,34.34%,13.70%,30.58%,21.38%,100.00%,0.00%,False
2023-10-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2023-11-01,20.88%,35.29%,14.02%,29.82%,0.00%,100.00%,20.88%,False
2023-11-02,21.60%,35.12%,13.96%,29.33%,0.00%,100.00%,21.60%,False
2023-11-03,21.63%,35.03%,14.13%,29.21%,0.00%,100.00%,21.63%,False
2023-11-06,23.86%,34.28%,13.72%,28.14%,0.00%,100.00%,23.86%,False
2023-11-07,22.99%,34.64%,13.87%,28.50%,0.00%,100.00%,22.99%,False
2023-11-08,22.47%,34.90%,13.98%,28.65%,0.00%,100.00%,22.47%,False
2023-11-09,22.28%,35.03%,14.02%,28.67%,0.00%,100.00%,22.28%,False
2023-11-10,21.96%,35.14%,14.02%,28.88%,0.00%,100.00%,21.96%,False
2023-11-13,21.55%,35.53%,14.14%,28.79%,0.00%,100.00%,21.55%,False
2023-11-14,21.95%,35.48%,14.05%,28.52%,0.00%,100.00%,21.95%,False
2023-11-15,22.08%,35.45%,14.21%,28.27%,0.00%,100.00%,22.08%,False
2023-11-16,22.05%,35.39%,14.20%,28.36%,0.00%,100.00%,22.05%,False
2023-11-17,21.71%,35.50%,14.30%,28.50%,0.00%,100.00%,21.71%,False
2023-11-20,22.14%,35.30%,14.21%,28.36%,0.00%,100.00%,22.14%,False
2023-11-21,22.05%,35.47%,14.26%,28.22%,0.00%,100.00%,22.05%,False
2023-11-22,21.94%,35.56%,14.24%,28.27%,0.00%,100.00%,21.94%,False
2023-11-23,21.99%,35.56%,14.27%,28.18%,0.00%,100.00%,21.99%,False
2023-11-24,21.83%,35.64%,14.30%,28.24%,0.00%,100.00%,21.83%,False
2023-11-27,21.80%,35.58%,14.30%,28.33%,0.00%,100.00%,21.80%,False
2023-11-28,21.98%,35.51%,14.27%,28.23%,0.00%,100.00%,21.98%,False
2023-11-29,22.18%,35.38%,14.24%,28.19%,0.00%,100.00%,22.18%,False
2023-11-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2023-12-01,20.97%,34.98%,14.03%,30.02%,0.00%,100.00%,20.97%,False
2023-12-04,20.93%,35.00%,14.07%,29.99%,0.00%,100.00%,20.93%,False
2023-12-05,20.74%,34.98%,14.08%,30.20%,0.00%,100.00%,20.74%,False
2023-12-06,20.78%,35.08%,14.07%,30.07%,0.00%,100.00%,20.78%,False
2023-12-07,20.67%,35.14%,14.03%,30.17%,0.00%,100.00%,20.67%,False
2023-12-08,21.05%,35.03%,14.01%,29.92%,0.00%,100.00%,21.05%,False
2023-12-11,21.09%,35.14%,14.00%,29.77%,0.00%,100.00%,21.09%,False
2023-12-12,21.08%,35.26%,14.00%,29.66%,0.00%,100.00%,21.08%,False
2023-12-13,20.74%,35.44%,14.10%,29.71%,0.00%,100.00%,20.74%,False
2023-12-14,21.00%,35.28%,14.21%,29.51%,0.00%,100.00%,21.00%,False
2023-12-15,21.03%,35.25%,14.20%,29.52%,0.00%,100.00%,21.03%,False
2023-12-18,21.28%,35.23%,14.13%,29.36%,0.00%,100.00%,21.28%,False
2023-12-19,21.46%,35.28%,14.08%,29.18%,0.00%,100.00%,21.46%,False
2023-12-20,21.42%,35.39%,14.10%,29.08%,0.00%,100.00%,21.42%,False
2023-12-21,21.40%,35.35%,14.02%,29.23%,0.00%,100.00%,21.40%,False
2023-12-22,21.19%,35.45%,14.09%,29.27%,0.00%,100.00%,21.19%,False
2023-12-26,20.99%,35.55%,14.16%,29.29%,0.00%,100.00%,20.99%,False
2023-12-27,21.25%,35.54%,14.12%,29.10%,0.00%,100.00%,21.25%,False
2023-12-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2024-01-02,21.12%,35.05%,13.92%,29.91%,0.00%,100.00%,21.12%,False
2024-01-03,21.00%,34.77%,13.97%,30.26%,0.00%,100.00%,21.00%,False
2024-01-04,20.94%,34.70%,13.95%,30.42%,0.00%,100.00%,20.94%,False
2024-01-05,21.26%,34.53%,13.86%,30.35%,0.00%,100.00%,21.26%,False
2024-01-08,21.21%,34.55%,13.88%,30.37%,0.00%,100.00%,21.21%,False
2024-01-09,21.20%,34.67%,13.96%,30.17%,0.00%,100.00%,21.20%,False
2024-01-10,20.97%,34.77%,13.99%,30.27%,0.00%,100.00%,20.97%,False
2024-01-11,21.11%,34.72%,14.04%,30.14%,0.00%,100.00%,21.11%,False
2024-01-12,20.83%,34.76%,14.07%,30.34%,0.00%,100.00%,20.83%,False
2024-01-15,20.51%,35.02%,14.10%,30.37%,0.00%,100.00%,20.51%,False
2024-01-16,20.48%,34.98%,14.09%,30.45%,0.00%,100.00%,20.48%,False
2024-01-17,20.12%,35.08%,14.13%,30.66%,0.00%,100.00%,20.12%,False
2024-01-19,19.98%,35.41%,14.15%,30.45%,0.00%,100.00%,19.98%,False
2024-01-22,19.61%,35.77%,14.28%,30.34%,0.00%,100.00%,19.61%,False
2024-01-23,19.65%,35.69%,14.30%,30.36%,0.00%,100.00%,19.65%,False
2024-01-24,19.51%,35.83%,14.35%,30.30%,0.00%,100.00%,19.51%,False
2024-01-25,19.26%,35.96%,14.38%,30.40%,0.00%,100.00%,19.26%,False
2024-01-26,19.71%,35.68%,14.31%,30.29%,0.00%,100.00%,19.71%,False
2024-01-29,19.35%,35.95%,14.37%,30.33%,0.00%,100.00%,19.35%,False
2024-01-30,19.39%,35.89%,14.47%,30.26%,0.00%,100.00%,19.39%,False
2024-01-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2024-02-01,21.12%,35.01%,13.86%,30.01%,0.00%,100.00%,21.12%,False
2024-02-02,21.38%,35.18%,13.87%,29.57%,0.00%,100.00%,21.38%,False
2024-02-05,21.09%,35.34%,13.95%,29.62%,0.00%,100.00%,21.09%,False
2024-02-06,21.06%,35.32%,13.95%,29.68%,0.00%,100.00%,21.06%,False
2024-02-07,21.18%,35.31%,13.92%,29.59%,0.00%,100.00%,21.18%,False
2024-02-08,21.49%,35.26%,13.91%,29.33%,0.00%,100.00%,21.49%,False
2024-02-13,21.82%,35.26%,13.86%,29.06%,0.00%,100.00%,21.82%,False
2024-02-14,22.02%,35.05%,13.75%,29.18%,0.00%,100.00%,22.02%,False
2024-02-15,22.02%,35.08%,13.82%,29.08%,0.00%,100.00%,22.02%,False
2024-02-16,22.03%,35.18%,13.83%,28.96%,0.00%,100.00%,22.03%,False
2024-02-19,22.06%,35.21%,13.78%,28.95%,0.00%,100.00%,22.06%,False
