Date,5,3,2,1,0,total,위험자산비중,rebal
2020-12-10,60.31%,39.69%,0.00%,0.00%,0.00%,100.00%,60.31%,False
2020-12-11,60.20%,39.80%,0.00%,0.00%,0.00%,100.00%,60.20%,False
2020-12-14,60.40%,39.60%,0.00%,0.00%,0.00%,100.00%,60.40%,False
2020-12-15,60.41%,39.59%,0.00%,0.00%,0.00%,100.00%,60.41%,False
2020-12-16,60.51%,39.49%,0.00%,0.00%,0.00%,100.00%,60.51%,False
2020-12-17,60.64%,39.36%,0.00%,0.00%,0.00%,100.00%,60.64%,False
2020-12-18,60.71%,39.29%,0.00%,0.00%,0.00%,100.00%,60.71%,False
2020-12-21,61.12%,38.88%,0.00%,0.00%,0.00%,100.00%,61.12%,False
2020-12-22,60.74%,39.26%,0.00%,0.00%,0.00%,100.00%,60.74%,False
2020-12-23,60.28%,39.72%,0.00%,0.00%,0.00%,100.00%,60.28%,False
2020-12-24,60.04%,39.96%,0.00%,0.00%,0.00%,100.00%,60.04%,False
2020-12-28,60.38%,39.62%,0.00%,0.00%,0.00%,100.00%,60.38%,False
2020-12-29,60.56%,39.44%,0.00%,0.00%,0.00%,100.00%,60.56%,False
2020-12-30,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2021-01-04,59.28%,40.72%,0.00%,0.00%,0.00%,100.00%,59.28%,False
2021-01-05,58.94%,41.06%,0.00%,0.00%,0.00%,100.00%,58.94%,False
2021-01-06,58.97%,41.03%,0.00%,0.00%,0.00%,100.00%,58.97%,False
2021-01-07,58.54%,41.46%,0.00%,0.00%,0.00%,100.00%,58.54%,False
2021-01-08,57.65%,42.35%,0.00%,0.00%,0.00%,100.00%,57.65%,False
2021-01-11,57.59%,42.41%,0.00%,0.00%,0.00%,100.00%,57.59%,False
2021-01-12,57.71%,42.29%,0.00%,0.00%,0.00%,100.00%,57.71%,False
2021-01-13,57.57%,42.43%,0.00%,0.00%,0.00%,100.00%,57.57%,False
2021-01-14,57.31%,42.69%,0.00%,0.00%,0.00%,100.00%,57.31%,False
2021-01-15,57.36%,42.64%,0.00%,0.00%,0.00%,100.00%,57.36%,False
2021-01-18,57.25%,42.75%,0.00%,0.00%,0.00%,100.00%,57.25%,False
2021-01-19,57.01%,42.99%,0.00%,0.00%,0.00%,100.00%,57.01%,False
2021-01-20,57.42%,42.58%,0.00%,0.00%,0.00%,100.00%,57.42%,False
2021-01-21,57.06%,42.94%,0.00%,0.00%,0.00%,100.00%,57.06%,False
2021-01-22,57.16%,42.84%,0.00%,0.00%,0.00%,100.00%,57.16%,False
2021-01-25,57.35%,42.65%,0.00%,0.00%,0.00%,100.00%,57.35%,False
2021-01-26,57.76%,42.24%,0.00%,0.00%,0.00%,100.00%,57.76%,False
2021-01-27,57.55%,42.45%,0.00%,0.00%,0.00%,100.00%,57.55%,False
2021-01-28,57.59%,42.41%,0.00%,0.00%,0.00%,100.00%,57.59%,False
2021-01-29,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2021-02-01,60.39%,39.61%,0.00%,0.00%,0.00%,100.00%,60.39%,False
2021-02-02,60.03%,39.97%,0.00%,0.00%,0.00%,100.00%,60.03%,False
2021-02-03,59.96%,40.04%,0.00%,0.00%,0.00%,100.00%,59.96%,False
2021-02-04,60.08%,39.92%,0.00%,0.00%,0.00%,100.00%,60.08%,False
2021-02-05,59.82%,40.18%,0.00%,0.00%,0.00%,100.00%,59.82%,False
2021-02-08,59.86%,40.14%,0.00%,0.00%,0.00%,100.00%,59.86%,False
2021-02-09,59.75%,40.25%,0.00%,0.00%,0.00%,100.00%,59.75%,False
2021-02-10,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2021-02-15,59.71%,40.29%,0.00%,0.00%,0.00%,100.00%,59.71%,False
2021-02-16,59.20%,40.80%,0.00%,0.00%,0.00%,100.00%,59.20%,False
2021-02-17,59.34%,40.66%,0.00%,0.00%,0.00%,100.00%,59.34%,False
2021-02-18,59.36%,40.64%,0.00%,0.00%,0.00%,100.00%,59.36%,False
2021-02-19,59.23%,40.77%,0.00%,0.00%,0.00%,100.00%,59.23%,False
2021-02-22,58.97%,41.03%,0.00%,0.00%,0.00%,100.00%,58.97%,False
2021-02-23,58.41%,41.59%,0.00%,0.00%,0.00%,100.00%,58.41%,False
2021-02-24,58.20%,41.80%,0.00%,0.00%,0.00%,100.00%,58.20%,False
2021-02-25,58.46%,41.54%,0.00%,0.00%,0.00%,100.00%,58.46%,False
2021-02-26,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2021-03-02,60.34%,39.66%,0.00%,0.00%,0.00%,100.00%,60.34%,False
2021-03-03,60.22%,39.78%,0.00%,0.00%,0.00%,100.00%,60.22%,False
2021-03-04,60.37%,39.63%,0.00%,0.00%,0.00%,100.00%,60.37%,False
2021-03-05,60.53%,39.47%,0.00%,0.00%,0.00%,100.00%,60.53%,False
2021-03-08,60.12%,39.88%,0.00%,0.00%,0.00%,100.00%,60.12%,False
2021-03-09,60.12%,39.88%,0.00%,0.00%,0.00%,100.00%,60.12%,False
2021-03-10,60.14%,39.86%,0.00%,0.00%,0.00%,100.00%,60.14%,False
2021-03-11,60.25%,39.75%,0.00%,0.00%,0.00%,100.00%,60.25%,False
2021-03-12,60.38%,39.62%,0.00%,0.00%,0.00%,100.00%,60.38%,False
2021-03-15,60.39%,39.61%,0.00%,0.00%,0.00%,100.00%,60.39%,False
2021-03-16,60.79%,39.21%,0.00%,0.00%,0.00%,100.00%,60.79%,False
2021-03-17,60.99%,39.01%,0.00%,0.00%,0.00%,100.00%,60.99%,False
2021-03-18,60.86%,39.14%,0.00%,0.00%,0.00%,100.00%,60.86%,False
2021-03-19,61.09%,38.91%,0.00%,0.00%,0.00%,100.00%,61.09%,False
2021-03-22,61.20%,38.80%,0.00%,0.00%,0.00%,100.00%,61.20%,False
2021-03-23,61.28%,38.72%,0.00%,0.00%,0.00%,100.00%,61.28%,False
2021-03-24,61.57%,38.43%,0.00%,0.00%,0.00%,100.00%,61.57%,False
2021-03-25,61.49%,38.51%,0.00%,0.00%,0.00%,100.00%,61.49%,False
2021-03-26,61.22%,38.78%,0.00%,0.00%,0.00%,100.00%,61.22%,False
2021-03-29,61.16%,38.84%,0.00%,0.00%,0.00%,100.00%,61.16%,False
2021-03-30,60.92%,39.08%,0.00%,0.00%,0.00%,100.00%,60.92%,False
2021-03-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2021-04-01,60.02%,39.98%,0.00%,0.00%,0.00%,100.00%,60.02%,False
2021-04-02,59.76%,40.24%,0.00%,0.00%,0.00%,100.00%,59.76%,False
2021-04-06,59.39%,40.61%,0.00%,0.00%,0.00%,100.00%,59.39%,False
2021-04-07,59.38%,40.62%,0.00%,0.00%,0.00%,100.00%,59.38%,False
2021-04-08,59.72%,40.28%,0.00%,0.00%,0.00%,100.00%,59.72%,False
2021-04-09,59.96%,40.04%,0.00%,0.00%,0.00%,100.00%,59.96%,False
2021-04-12,60.17%,39.83%,0.00%,0.00%,0.00%,100.00%,60.17%,False
2021-04-13,60.33%,39.67%,0.00%,0.00%,0.00%,100.00%,60.33%,False
2021-04-14,60.20%,39.80%,0.00%,0.00%,0.00%,100.00%,60.20%,False
2021-04-15,60.15%,39.85%,0.00%,0.00%,0.00%,100.00%,60.15%,False
2021-04-16,60.36%,39.64%,0.00%,0.00%,0.00%,100.00%,60.36%,False
2021-04-19,60.61%,39.39%,0.00%,0.00%,0.00%,100.00%,60.61%,False
2021-04-20,60.37%,39.63%,0.00%,0.00%,0.00%,100.00%,60.37%,False
2021-04-21,60.48%,39.52%,0.00%,0.00%,0.00%,100.00%,60.48%,False
2021-04-22,60.50%,39.50%,0.00%,0.00%,0.00%,100.00%,60.50%,False
2021-04-23,60.49%,39.51%,0.00%,0.00%,0.00%,100.00%,60.49%,False
2021-04-26,60.32%,39.68%,0.00%,0.00%,0.00%,100.00%,60.32%,False
2021-04-27,59.96%,40.04%,0.00%,0.00%,0.00%,100.00%,59.96%,False
2021-04-28,59.48%,40.52%,0.00%,0.00%,0.00%,100.00%,59.48%,False
2021-04-29,59.38%,40.62%,0.00%,0.00%,0.00%,100.00%,59.38%,False
2021-04-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-05-03,0.00%,50.19%,49.81%,0.00%,0.00%,100.00%,0.00%,False
2021-05-04,0.00%,50.04%,49.96%,0.00%,0.00%,100.00%,0.00%,False
2021-05-06,0.00%,49.75%,50.25%,0.00%,0.00%,100.00%,0.00%,False
2021-05-07,0.00%,49.64%,50.36%,0.00%,0.00%,100.00%,0.00%,False
2021-05-10,0.00%,49.42%,50.58%,0.00%,0.00%,100.00%,0.00%,False
2021-05-11,0.00%,49.13%,50.87%,0.00%,0.00%,100.00%,0.00%,False
2021-05-12,0.00%,49.47%,50.53%,0.00%,0.00%,100.00%,0.00%,False
2021-05-13,0.00%,49.55%,50.45%,0.00%,0.00%,100.00%,0.00%,False
2021-05-14,0.00%,49.42%,50.58%,0.00%,0.00%,100.00%,0.00%,False
2021-05-17,0.00%,49.69%,50.31%,0.00%,0.00%,100.00%,0.00%,False
2021-05-18,0.00%,49.55%,50.45%,0.00%,0.00%,100.00%,0.00%,False
2021-05-20,0.00%,49.68%,50.32%,0.00%,0.00%,100.00%,0.00%,False
2021-05-21,0.00%,49.75%,50.25%,0.00%,0.00%,100.00%,0.00%,False
2021-05-24,0.00%,49.62%,50.38%,0.00%,0.00%,100.00%,0.00%,False
2021-05-25,0.00%,49.75%,50.25%,0.00%,0.00%,100.00%,0.00%,False
2021-05-26,0.00%,49.69%,50.31%,0.00%,0.00%,100.00%,0.00%,False
2021-05-27,0.00%,49.73%,50.27%,0.00%,0.00%,100.00%,0.00%,False
2021-05-28,0.00%,49.54%,50.46%,0.00%,0.00%,100.00%,0.00%,False
2021-05-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-06-01,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2021-06-02,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2021-06-03,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2021-06-04,0.00%,49.88%,50.12%,0.00%,0.00%,100.00%,0.00%,False
2021-06-07,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2021-06-08,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2021-06-09,0.00%,50.19%,49.81%,0.00%,0.00%,100.00%,0.00%,False
2021-06-10,0.00%,50.24%,49.76%,0.00%,0.00%,100.00%,0.00%,False
2021-06-11,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2021-06-14,0.00%,50.44%,49.56%,0.00%,0.00%,100.00%,0.00%,False
2021-06-15,0.00%,50.58%,49.42%,0.00%,0.00%,100.00%,0.00%,False
2021-06-16,0.00%,50.54%,49.46%,0.00%,0.00%,100.00%,0.00%,False
2021-06-17,0.00%,50.83%,49.17%,0.00%,0.00%,100.00%,0.00%,False
2021-06-18,0.00%,51.23%,48.77%,0.00%,0.00%,100.00%,0.00%,False
2021-06-21,0.00%,51.48%,48.52%,0.00%,0.00%,100.00%,0.00%,False
2021-06-22,0.00%,51.14%,48.86%,0.00%,0.00%,100.00%,0.00%,False
2021-06-23,0.00%,51.37%,48.63%,0.00%,0.00%,100.00%,0.00%,False
2021-06-24,0.00%,51.37%,48.63%,0.00%,0.00%,100.00%,0.00%,False
2021-06-25,0.00%,51.21%,48.79%,0.00%,0.00%,100.00%,0.00%,False
2021-06-28,0.00%,51.17%,48.83%,0.00%,0.00%,100.00%,0.00%,False
2021-06-29,0.00%,51.34%,48.66%,0.00%,0.00%,100.00%,0.00%,False
2021-06-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-07-01,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2021-07-02,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2021-07-05,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2021-07-06,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2021-07-07,0.00%,50.33%,49.67%,0.00%,0.00%,100.00%,0.00%,False
2021-07-08,0.00%,50.46%,49.54%,0.00%,0.00%,100.00%,0.00%,False
2021-07-09,0.00%,50.53%,49.47%,0.00%,0.00%,100.00%,0.00%,False
2021-07-12,0.00%,50.45%,49.55%,0.00%,0.00%,100.00%,0.00%,False
2021-07-13,0.00%,50.42%,49.58%,0.00%,0.00%,100.00%,0.00%,False
2021-07-14,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2021-07-15,0.00%,50.47%,49.53%,0.00%,0.00%,100.00%,0.00%,False
2021-07-16,0.00%,50.28%,49.72%,0.00%,0.00%,100.00%,0.00%,False
2021-07-19,0.00%,50.49%,49.51%,0.00%,0.00%,100.00%,0.00%,False
2021-07-20,0.00%,50.72%,49.28%,0.00%,0.00%,100.00%,0.00%,False
2021-07-21,0.00%,50.67%,49.33%,0.00%,0.00%,100.00%,0.00%,False
2021-07-22,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2021-07-23,0.00%,50.71%,49.29%,0.00%,0.00%,100.00%,0.00%,False
2021-07-26,0.00%,50.87%,49.13%,0.00%,0.00%,100.00%,0.00%,False
2021-07-27,0.00%,50.70%,49.30%,0.00%,0.00%,100.00%,0.00%,False
2021-07-28,0.00%,50.60%,49.40%,0.00%,0.00%,100.00%,0.00%,False
2021-07-29,0.00%,50.48%,49.52%,0.00%,0.00%,100.00%,0.00%,False
2021-07-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-08-02,0.00%,50.12%,49.88%,0.00%,0.00%,100.00%,0.00%,False
2021-08-03,0.00%,50.10%,49.90%,0.00%,0.00%,100.00%,0.00%,False
2021-08-04,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,False
2021-08-05,0.00%,50.11%,49.89%,0.00%,0.00%,100.00%,0.00%,False
2021-08-06,0.00%,50.08%,49.92%,0.00%,0.00%,100.00%,0.00%,False
2021-08-09,0.00%,49.99%,50.01%,0.00%,0.00%,100.00%,0.00%,False
2021-08-10,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2021-08-11,0.00%,50.16%,49.84%,0.00%,0.00%,100.00%,0.00%,False
2021-08-12,0.00%,50.13%,49.87%,0.00%,0.00%,100.00%,0.00%,False
2021-08-13,0.00%,50.33%,49.67%,0.00%,0.00%,100.00%,0.00%,False
2021-08-17,0.00%,50.51%,49.49%,0.00%,0.00%,100.00%,0.00%,False
2021-08-18,0.00%,50.26%,49.74%,0.00%,0.00%,100.00%,0.00%,False
2021-08-19,0.00%,50.44%,49.56%,0.00%,0.00%,100.00%,0.00%,False
2021-08-20,0.00%,50.61%,49.39%,0.00%,0.00%,100.00%,0.00%,False
2021-08-23,0.00%,50.53%,49.47%,0.00%,0.00%,100.00%,0.00%,False
2021-08-24,0.00%,50.52%,49.48%,0.00%,0.00%,100.00%,0.00%,False
2021-08-25,0.00%,50.62%,49.38%,0.00%,0.00%,100.00%,0.00%,False
2021-08-26,0.00%,50.60%,49.40%,0.00%,0.00%,100.00%,0.00%,False
2021-08-27,0.00%,50.60%,49.40%,0.00%,0.00%,100.00%,0.00%,False
2021-08-30,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2021-08-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-09-01,0.00%,49.94%,50.06%,0.00%,0.00%,100.00%,0.00%,False
2021-09-02,0.00%,50.08%,49.92%,0.00%,0.00%,100.00%,0.00%,False
2021-09-03,0.00%,49.87%,50.13%,0.00%,0.00%,100.00%,0.00%,False
2021-09-06,0.00%,49.98%,50.02%,0.00%,0.00%,100.00%,0.00%,False
2021-09-07,0.00%,50.02%,49.98%,0.00%,0.00%,100.00%,0.00%,False
2021-09-08,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2021-09-09,0.00%,50.30%,49.70%,0.00%,0.00%,100.00%,0.00%,False
2021-09-10,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2021-09-13,0.00%,50.41%,49.59%,0.00%,0.00%,100.00%,0.00%,False
2021-09-14,0.00%,50.26%,49.74%,0.00%,0.00%,100.00%,0.00%,False
2021-09-15,0.00%,50.33%,49.67%,0.00%,0.00%,100.00%,0.00%,False
2021-09-16,0.00%,50.31%,49.69%,0.00%,0.00%,100.00%,0.00%,False
2021-09-17,0.00%,50.45%,49.55%,0.00%,0.00%,100.00%,0.00%,False
2021-09-23,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2021-09-24,0.00%,50.29%,49.71%,0.00%,0.00%,100.00%,0.00%,False
2021-09-27,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2021-09-28,0.00%,50.25%,49.75%,0.00%,0.00%,100.00%,0.00%,False
2021-09-29,0.00%,50.08%,49.92%,0.00%,0.00%,100.00%,0.00%,False
2021-09-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2021-10-01,0.00%,50.27%,49.73%,0.00%,0.00%,100.00%,0.00%,False
2021-10-05,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2021-10-06,0.00%,50.09%,49.91%,0.00%,0.00%,100.00%,0.00%,False
2021-10-07,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2021-10-08,0.00%,50.18%,49.82%,0.00%,0.00%,100.00%,0.00%,False
2021-10-12,0.00%,50.24%,49.76%,0.00%,0.00%,100.00%,0.00%,False
2021-10-13,0.00%,50.09%,49.91%,0.00%,0.00%,100.00%,0.00%,False
2021-10-14,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2021-10-15,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,False
2021-10-18,0.00%,50.04%,49.96%,0.00%,0.00%,100.00%,0.00%,False
2021-10-19,0.00%,50.07%,49.93%,0.00%,0.00%,100.00%,0.00%,False
2021-10-20,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2021-10-21,0.00%,49.90%,50.10%,0.00%,0.00%,100.00%,0.00%,False
2021-10-22,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2021-10-25,0.00%,49.62%,50.38%,0.00%,0.00%,100.00%,0.00%,False
2021-10-26,0.00%,49.80%,50.20%,0.00%,0.00%,100.00%,0.00%,False
2021-10-27,0.00%,49.85%,50.15%,0.00%,0.00%,100.00%,0.00%,False
2021-10-28,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,False
2021-10-29,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2021-11-01,50.20%,49.80%,0.00%,0.00%,0.00%,100.00%,50.20%,False
2021-11-02,50.13%,49.87%,0.00%,0.00%,0.00%,100.00%,50.13%,False
2021-11-03,50.41%,49.59%,0.00%,0.00%,0.00%,100.00%,50.41%,False
2021-11-04,50.29%,49.71%,0.00%,0.00%,0.00%,100.00%,50.29%,False
2021-11-05,50.67%,49.33%,0.00%,0.00%,0.00%,100.00%,50.67%,False
2021-11-08,50.58%,49.42%,0.00%,0.00%,0.00%,100.00%,50.58%,False
2021-11-09,50.73%,49.27%,0.00%,0.00%,0.00%,100.00%,50.73%,False
2021-11-10,50.30%,49.70%,0.00%,0.00%,0.00%,100.00%,50.30%,False
2021-11-11,50.59%,49.41%,0.00%,0.00%,0.00%,100.00%,50.59%,False
2021-11-12,50.76%,49.24%,0.00%,0.00%,0.00%,100.00%,50.76%,False
2021-11-15,51.08%,48.92%,0.00%,0.00%,0.00%,100.00%,51.08%,False
2021-11-16,51.29%,48.71%,0.00%,0.00%,0.00%,100.00%,51.29%,False
2021-11-17,51.29%,48.71%,0.00%,0.00%,0.00%,100.00%,51.29%,False
2021-11-18,51.46%,48.54%,0.00%,0.00%,0.00%,100.00%,51.46%,False
2021-11-19,51.53%,48.47%,0.00%,0.00%,0.00%,100.00%,51.53%,False
2021-11-22,50.82%,49.18%,0.00%,0.00%,0.00%,100.00%,50.82%,False
2021-11-23,50.36%,49.64%,0.00%,0.00%,0.00%,100.00%,50.36%,False
2021-11-24,50.66%,49.34%,0.00%,0.00%,0.00%,100.00%,50.66%,False
2021-11-25,50.57%,49.43%,0.00%,0.00%,0.00%,100.00%,50.57%,False
2021-11-26,50.85%,49.15%,0.00%,0.00%,0.00%,100.00%,50.85%,False
2021-11-29,51.00%,49.00%,0.00%,0.00%,0.00%,100.00%,51.00%,False
2021-11-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2021-12-01,49.54%,50.46%,0.00%,0.00%,0.00%,100.00%,49.54%,False
2021-12-02,49.00%,51.00%,0.00%,0.00%,0.00%,100.00%,49.00%,False
2021-12-03,49.37%,50.63%,0.00%,0.00%,0.00%,100.00%,49.37%,False
2021-12-06,49.03%,50.97%,0.00%,0.00%,0.00%,100.00%,49.03%,False
2021-12-07,49.02%,50.98%,0.00%,0.00%,0.00%,100.00%,49.02%,False
2021-12-08,49.21%,50.79%,0.00%,0.00%,0.00%,100.00%,49.21%,False
2021-12-09,49.55%,50.45%,0.00%,0.00%,0.00%,100.00%,49.55%,False
2021-12-10,49.19%,50.81%,0.00%,0.00%,0.00%,100.00%,49.19%,False
2021-12-13,49.00%,51.00%,0.00%,0.00%,0.00%,100.00%,49.00%,False
2021-12-14,49.07%,50.93%,0.00%,0.00%,0.00%,100.00%,49.07%,False
2021-12-15,49.22%,50.78%,0.00%,0.00%,0.00%,100.00%,49.22%,False
2021-12-16,49.15%,50.85%,0.00%,0.00%,0.00%,100.00%,49.15%,False
2021-12-17,48.72%,51.28%,0.00%,0.00%,0.00%,100.00%,48.72%,False
2021-12-20,49.09%,50.91%,0.00%,0.00%,0.00%,100.00%,49.09%,False
2021-12-21,49.09%,50.91%,0.00%,0.00%,0.00%,100.00%,49.09%,False
2021-12-22,48.97%,51.03%,0.00%,0.00%,0.00%,100.00%,48.97%,False
2021-12-23,48.95%,51.05%,0.00%,0.00%,0.00%,100.00%,48.95%,False
2021-12-24,48.82%,51.18%,0.00%,0.00%,0.00%,100.00%,48.82%,False
2021-12-27,49.24%,50.76%,0.00%,0.00%,0.00%,100.00%,49.24%,False
2021-12-28,49.85%,50.15%,0.00%,0.00%,0.00%,100.00%,49.85%,False
2021-12-29,49.38%,50.62%,0.00%,0.00%,0.00%,100.00%,49.38%,False
2021-12-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2022-01-04,49.49%,50.51%,0.00%,0.00%,0.00%,100.00%,49.49%,False
2022-01-05,49.28%,50.72%,0.00%,0.00%,0.00%,100.00%,49.28%,False
2022-01-06,48.74%,51.26%,0.00%,0.00%,0.00%,100.00%,48.74%,False
2022-01-07,48.68%,51.32%,0.00%,0.00%,0.00%,100.00%,48.68%,False
2022-01-10,48.44%,51.56%,0.00%,0.00%,0.00%,100.00%,48.44%,False
2022-01-11,48.16%,51.84%,0.00%,0.00%,0.00%,100.00%,48.16%,False
2022-01-12,48.44%,51.56%,0.00%,0.00%,0.00%,100.00%,48.44%,False
2022-01-13,48.18%,51.82%,0.00%,0.00%,0.00%,100.00%,48.18%,False
2022-01-14,48.15%,51.85%,0.00%,0.00%,0.00%,100.00%,48.15%,False
2022-01-17,48.16%,51.84%,0.00%,0.00%,0.00%,100.00%,48.16%,False
2022-01-18,48.02%,51.98%,0.00%,0.00%,0.00%,100.00%,48.02%,False
2022-01-19,47.86%,52.14%,0.00%,0.00%,0.00%,100.00%,47.86%,False
2022-01-20,48.41%,51.59%,0.00%,0.00%,0.00%,100.00%,48.41%,False
2022-01-21,48.26%,51.74%,0.00%,0.00%,0.00%,100.00%,48.26%,False
2022-01-24,47.95%,52.05%,0.00%,0.00%,0.00%,100.00%,47.95%,False
2022-01-25,47.98%,52.02%,0.00%,0.00%,0.00%,100.00%,47.98%,False
2022-01-26,47.61%,52.39%,0.00%,0.00%,0.00%,100.00%,47.61%,False
2022-01-27,47.39%,52.61%,0.00%,0.00%,0.00%,100.00%,47.39%,False
2022-01-28,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2022-02-03,50.27%,49.73%,0.00%,0.00%,0.00%,100.00%,50.27%,False
2022-02-04,50.25%,49.75%,0.00%,0.00%,0.00%,100.00%,50.25%,False
2022-02-07,50.12%,49.88%,0.00%,0.00%,0.00%,100.00%,50.12%,False
2022-02-08,49.93%,50.07%,0.00%,0.00%,0.00%,100.00%,49.93%,False
2022-02-09,50.13%,49.87%,0.00%,0.00%,0.00%,100.00%,50.13%,False
2022-02-10,49.30%,50.70%,0.00%,0.00%,0.00%,100.00%,49.30%,False
2022-02-11,48.86%,51.14%,0.00%,0.00%,0.00%,100.00%,48.86%,False
2022-02-15,48.64%,51.36%,0.00%,0.00%,0.00%,100.00%,48.64%,False
2022-02-16,49.45%,50.55%,0.00%,0.00%,0.00%,100.00%,49.45%,False
2022-02-17,49.00%,51.00%,0.00%,0.00%,0.00%,100.00%,49.00%,False
2022-02-18,49.21%,50.79%,0.00%,0.00%,0.00%,100.00%,49.21%,False
